"","tbcw","gid"
"362",20.1506893232065,362
"363",23.199900220346,363
"364",7.62696195898124,364
"365",10.2328691578661,365
"366",18.6640227183466,366
"367",14.9287853537304,367
"368",20.6939416362838,368
"369",25.2134117401475,369
"370",26.3334440921065,370
"371",28.973504076798,371
"372",17.964175093626,372
"373",25.7330917159996,373
"374",14.7728880604325,374
"375",9.14940654326942,375
"376",27.7959510415566,376
"377",37.302292257621,377
"378",24.8968379751774,378
"379",20.7246896973227,379
"380",16.4539063143298,380
"381",36.2655799808388,381
"382",27.5712561330157,382
"383",34.318902351655,383
"384",24.1055554701487,384
"385",38.928422980174,385
"386",33.9819411260922,386
"387",56.7365117437629,387
"388",34.1087074750453,388
"389",34.8468198940826,389
"390",39.8309909395637,390
"391",22.1544750350814,391
"392",17.836527785046,392
"393",13.6915579896218,393
"394",8.9170497974378,394
"395",12.5774690003951,395
"396",15.958329186355,396
"397",35.9550638933556,397
"398",17.1336074945141,398
"399",20.1201269216012,399
"400",10.8773142520512,400
"401",16.1361970709162,401
"402",17.4197358817954,402
"403",12.0097706311818,403
"404",16.1734413179586,404
"405",8.92858007493498,405
"406",16.2464438331247,406
"407",24.4762244321037,407
"408",15.0948475725671,408
"409",4.32223457278868,409
"410",5.23367024554235,410
"411",29.4920058107923,411
"412",13.7139161943864,412
"413",24.1562493780418,413
"414",21.3041953348278,414
"415",19.1485822027144,415
"416",7.62510956162689,416
"417",26.5952577105187,417
"418",21.8085270746987,418
"419",35.2462814994132,419
"420",14.2725159121865,420
"421",31.3708248771947,421
"422",26.4368001690203,422
"423",15.9304120329286,423
"424",27.7157234131615,424
"425",18.8080582554459,425
"426",28.8282262169279,426
"427",27.0711635660451,427
"428",22.9164544430205,428
"429",16.9832853741422,429
"430",3.71484321480713,430
"431",18.6065308760765,431
"432",32.0550429983353,432
"433",11.2949051857521,433
"434",15.7558922807192,434
"435",7.98833124678689,435
"436",20.6345347251175,436
"437",7.68653659152466,437
"438",35.4679633863494,438
"439",12.3659151665955,439
"440",21.1830287120579,440
"441",35.0451936128845,441
"442",20.8302850814846,442
"443",29.7508737117416,443
"444",20.8026335453123,444
"445",30.0310799009403,445
"446",17.1580739625061,446
"447",29.1754512072523,447
"448",32.4009675886504,448
"449",32.3578624316993,449
"450",16.9252365235234,450
"451",26.37040176052,451
"452",21.8591970134324,452
"453",24.6196726163714,453
"454",38.2523856640294,454
"455",28.5446290369403,455
"456",4.06111375988679,456
"457",25.8616338117597,457
"458",31.4616206358136,458
"459",36.2047606403383,459
"460",5.82170617341114,460
"461",26.2644804926996,461
"462",21.8461891250105,462
"463",32.0052969401574,463
"464",19.2541572491708,464
"465",25.9174658933834,465
"466",28.7883456732837,466
"467",17.6579241699617,467
"468",17.1300821320509,468
"469",27.1997213473351,469
"470",27.2436781511426,470
"471",15.4088755595832,471
"472",41.1162099415661,472
"473",20.4867636634226,473
"474",16.2244031810734,474
"475",4.82120130733077,475
"476",31.1679329592689,476
"477",24.82860220376,477
"478",16.5182726431202,478
"479",14.0155421118394,479
"480",16.6626756400969,480
"481",35.3310949881746,481
"482",31.3947886326413,482
"483",27.5241462152458,483
"484",25.6542794098061,484
"485",29.3809153933878,485
"486",18.0707453731636,486
"487",32.9428867718468,487
"488",38.7552033469398,488
"489",67.0547243901848,489
"490",26.1202216531058,490
"491",23.0106950007732,491
"492",15.031230534508,492
"493",28.6306052836329,493
"494",14.1715813747869,494
"495",11.8818707736028,495
"496",2.85966230236542,496
"497",10.3845260987521,497
"498",18.586668024038,498
"499",20.6659463923817,499
"500",11.9388701605591,500
"501",7.3610445592537,501
"502",5.5072364071939,502
"503",19.1660796304882,503
"504",9.4032350502415,504
"505",1.60958513408658,505
"506",17.1535733404976,506
"507",5.27461294138441,507
"508",21.1065858978726,508
"509",25.5111034128996,509
"510",7.85158721599609,510
"511",20.1645901915387,511
"512",17.068308486024,512
"513",16.5242553983002,513
"514",42.3118177966546,514
"515",9.97745937081231,515
"516",37.136039243951,516
"517",10.4936229118334,517
"518",34.1544178666332,518
"519",21.9540211677165,519
"520",13.7989814697612,520
"521",18.5545212547843,521
"522",14.0574177757853,522
"523",21.5377490416125,523
"524",19.9494255790109,524
"525",33.6195387761111,525
"526",25.7151919334361,526
"527",19.2788013892016,527
"528",17.6164084458103,528
"529",43.7409477489465,529
"530",31.6969979265537,530
"531",12.7574641220878,531
"532",0.0539324080059291,532
"533",8.40629221072761,533
"534",6.36268935267145,534
"535",6.76166956449236,535
"536",15.1513228661128,536
"537",15.0994955639415,537
"538",14.7035772509793,538
"539",28.9348073260623,539
"540",16.4550412694153,540
"541",20.3655610277397,541
"542",35.063001980817,542
"543",31.5319136427988,543
"544",25.6753993650141,544
"545",16.9376236043592,545
"546",17.908385589109,546
"547",24.5844597006263,547
"548",27.8894822353356,548
"549",33.9964609944202,549
"550",19.3615417353078,550
"551",14.2964648392066,551
"552",21.6093488262092,552
"553",13.2218434557564,553
"554",22.4493410587145,554
"555",19.7402149101003,555
"556",29.8516332252621,556
"557",17.4764457159682,557
"558",22.5651914383851,558
"559",31.4348639552882,559
"560",13.1026972378239,560
"561",26.4281155858419,561
"562",33.5046796023009,562
"563",25.7135156572652,563
"564",-7.26029420586822,564
"565",19.2659439342624,565
"566",29.1800222924639,566
"567",27.0756770645161,567
"568",21.9690531408114,568
"569",32.6629108707566,569
"570",4.96162692853955,570
"571",19.2359071320703,571
"572",25.1845103277573,572
"573",28.6866835686585,573
"574",22.5621184582107,574
"575",21.9926907056089,575
"576",27.4575264145634,576
"577",20.1762609696593,577
"578",27.3405937502886,578
"579",29.5016871508688,579
"580",15.55104609697,580
"581",28.2686463167533,581
"582",35.0183633800642,582
"583",24.3374331134432,583
"584",34.8803109125922,584
"585",16.7078510909858,585
"586",31.3329455100931,586
"587",28.0602370818369,587
"588",35.0710211816164,588
"589",48.1965914512125,589
"590",30.3857596695379,590
"591",21.6916148467357,591
"592",16.2091877909929,592
"593",14.5414346396597,593
"594",18.6034728212407,594
"595",25.2894888264335,595
"596",-2.83739464625316,596
"597",19.8947152647523,597
"598",22.2229652433326,598
"599",28.4159654653267,599
"600",21.4269772264925,600
"601",13.4489107515521,601
"602",18.6471230915219,602
"603",7.35048364138275,603
"604",10.8477556709973,604
"605",-0.747094579882734,605
"606",-2.04330323736827,606
"607",14.3905609350791,607
"608",14.4122841998738,608
"609",18.854498367972,609
"610",6.20668164877275,610
"611",25.0321219542129,611
"612",24.567402965603,612
"613",23.5208237321561,613
"614",22.9708146323695,614
"615",5.5279503125206,615
"616",21.4462906517085,616
"617",28.4346832766741,617
"618",29.5854714022917,618
"619",22.6253914164365,619
"620",27.3257986340379,620
"621",32.3804839838066,621
"622",27.303446690676,622
"623",15.9279030757481,623
"624",33.9467202643585,624
"625",10.0275094692134,625
"626",14.9647003919035,626
"627",17.1334863466114,627
"628",32.7616035266033,628
"629",30.1718126669742,629
"630",26.822953964212,630
"631",18.357900325552,631
"632",24.0759795621296,632
"633",18.1834921805636,633
"634",29.5344230902163,634
"635",15.3792130317702,635
"636",18.4397577661252,636
"637",18.5024489761448,637
"638",27.9783966524204,638
"639",23.1981092915425,639
"640",2.61913094802969,640
"641",21.2295342269313,641
"642",21.0872304134899,642
"643",32.8388335908834,643
"644",21.1511235108822,644
"645",28.1379980909393,645
"646",19.5979480994556,646
"647",17.6216329428168,647
"648",27.656020435954,648
"649",28.9246453164079,649
"650",19.6034758393715,650
"651",20.7569058322685,651
"652",17.1713427290548,652
"653",28.3755028438406,653
"654",22.819483858109,654
"655",15.2689526066046,655
"656",22.4267772425949,656
"657",22.5757200396788,657
"658",10.8421465655724,658
"659",34.9997874710877,659
"660",7.28498954995608,660
"661",20.2844884131438,661
"662",29.8830059919017,662
"663",14.0578125289106,663
"664",13.8315163209997,664
"665",21.2010775752293,665
"666",11.9189126626965,666
"667",26.2526990083851,667
"668",23.6176255768543,668
"669",10.2426861168071,669
"670",17.9092316768367,670
"671",19.5421487328235,671
"672",26.9762874072743,672
"673",8.32993401774058,673
"674",28.1348927468688,674
"675",28.67510212623,675
"676",17.9994330216417,676
"677",18.9773980620213,677
"678",10.8726635193631,678
"679",33.6216489686862,679
"680",29.5529947681702,680
"681",26.3017001812015,681
"682",26.6510846010283,682
"683",28.761404469451,683
"684",36.690988321856,684
"685",23.0745380188831,685
"686",21.4087183383542,686
"687",32.7717092958768,687
"688",34.825054209445,688
"689",39.7443065354841,689
"690",38.7904893022806,690
"691",15.2663305855626,691
"692",25.2616503916727,692
"693",16.4143195721309,693
"694",11.9828927543537,694
"695",26.6664787832181,695
"696",18.0301398927218,696
"697",11.203959463113,697
"698",20.3084569463514,698
"699",6.93866929044717,699
"700",25.9825452459614,700
"701",13.4256628077292,701
"702",14.7194640402317,702
"703",16.9702272776796,703
"704",10.7519719315061,704
"705",-3.08450271905421,705
"706",8.00341103954952,706
"707",25.0011083760801,707
"708",12.019070530747,708
"709",1.63496155245821,709
"710",-7.36705636401121,710
"711",18.9689180944803,711
"712",13.2045595101296,712
"713",11.2384224943623,713
"714",11.3209481049809,714
"715",11.363948607878,715
"716",14.8254335400598,716
"717",17.4682019364025,717
"718",18.8578910798375,718
"719",40.9013080558409,719
"720",15.1642568345844,720
"721",36.7142778801793,721
"722",37.1810024772416,722
"723",27.982765522588,723
"724",14.4611597990563,724
"725",11.3818310463744,725
"726",37.3679483387082,726
"727",12.3547360934776,727
"728",19.4677117932086,728
"729",28.3844559792558,729
"730",27.9777563671345,730
"731",20.6718362910675,731
"732",25.9205849348966,732
"733",12.9820292831423,733
"734",17.0016986455393,734
"735",9.31522363018869,735
"736",9.38862279386573,736
"737",9.39992567293776,737
"738",19.6202975081917,738
"739",41.8485208667849,739
"740",8.35036142278445,740
"741",24.4537535986333,741
"742",21.9299596012959,742
"743",23.0693489562131,743
"744",38.8450748388575,744
"745",7.0334316498181,745
"746",22.5801023701279,746
"747",17.3438558278961,747
"748",13.2292242383731,748
"749",38.9612799502735,749
"750",12.0239886682305,750
"751",21.436706375123,751
"752",13.4720922101826,752
"753",14.3924251324365,753
"754",23.8886196112962,754
"755",10.2047287521271,755
"756",27.8311026183822,756
"757",18.7744674692036,757
"758",16.6620471943259,758
"759",24.7213347239462,759
"760",10.8571555897903,760
"761",14.3531442869442,761
"762",30.340749969631,762
"763",1.50121980981991,763
"764",11.3370211081932,764
"765",20.2355490053116,765
"766",18.0631506892261,766
"767",25.0673354373517,767
"768",28.1924425832266,768
"769",36.6571548242517,769
"770",19.9564400325909,770
"771",25.176492938254,771
"772",31.6789176849784,772
"773",17.7052772024589,773
"774",12.1109911073306,774
"775",6.46173704199009,775
"776",20.1681029219896,776
"777",25.9178457479268,777
"778",16.2437019035656,778
"779",23.8667352941298,779
"780",11.1379950350477,780
"781",36.099940941566,781
"782",31.4308820269445,782
"783",25.7230934890274,783
"784",33.1982948127962,784
"785",35.4535472583961,785
"786",32.8985776585685,786
"787",41.9063224436087,787
"788",44.8991776807337,788
"789",40.84182346646,789
"790",31.4207368242315,790
"791",8.61899625834994,791
"792",24.9279373703426,792
"793",30.9166541143192,793
"794",32.1656395468514,794
"795",10.7594628861434,795
"796",23.2078698454195,796
"797",15.377517535685,797
"798",15.0921343878282,798
"799",30.236011738938,799
"800",7.65016210780931,800
"801",6.96140785508772,801
"802",18.5574075452254,802
"803",2.9243280287559,803
"804",18.6272717231225,804
"805",12.6830985283632,805
"806",5.33309627513705,806
"807",14.8475292377213,807
"808",10.4447066969198,808
"809",14.9839764637351,809
"810",18.4824206351223,810
"811",29.7825207523877,811
"812",19.8332825862114,812
"813",27.2039125255947,813
"814",20.4150684263784,814
"815",19.0954459358366,815
"816",11.1267277009733,816
"817",27.2240452381586,817
"818",7.19023974968631,818
"819",22.8430870397537,819
"820",18.7841942970427,820
"821",28.7287515250938,821
"822",25.8213416708639,822
"823",26.5437664601955,823
"824",20.4278875116366,824
"825",8.28123930866974,825
"826",26.8303793066555,826
"827",19.5934646756836,827
"828",26.3305830206811,828
"829",39.5582334261004,829
"830",28.5330971451169,830
"831",17.1909499852159,831
"832",26.6629036294269,832
"833",6.45824113827301,833
"834",13.9572939314326,834
"835",9.36964652444694,835
"836",24.3081816366689,836
"837",22.7479046685068,837
"838",25.6471987020707,838
"839",20.9838519960547,839
"840",7.73767495788844,840
"841",28.283012156238,841
"842",38.3679421207699,842
"843",34.992316487638,843
"844",43.0626632304583,844
"845",17.4652725931791,845
"846",28.2788608941618,846
"847",32.187003666458,847
"848",34.2570537482554,848
"849",32.6097755579062,849
"850",19.2858676741693,850
"851",28.7251538917668,851
"852",27.6660916179721,852
"853",4.69187424077258,853
"854",12.7295919166531,854
"855",24.4750301011002,855
"856",19.8874080035684,856
"857",10.0610884055066,857
"858",21.1748647634481,858
"859",34.8552385950756,859
"860",13.2343834222279,860
"861",19.2657331052881,861
"862",22.8282031007157,862
"863",18.8013802022383,863
"864",28.7260136163913,864
"865",21.879470897658,865
"866",24.9543635754676,866
"867",16.7228284017146,867
"868",32.7906741572622,868
"869",29.3940130824403,869
"870",32.062068648351,870
"871",10.7758493637494,871
"872",20.1370741223065,872
"873",22.9432743882458,873
"874",13.7882246959795,874
"875",13.2831293859079,875
"876",27.2282583234851,876
"877",11.1085831533471,877
"878",21.5194845565555,878
"879",21.636967288661,879
"880",28.468060482058,880
"881",27.6947672377876,881
"882",29.5063250764623,882
"883",29.8060649918717,883
"884",13.7322752094135,884
"885",37.8836519747608,885
"886",28.4080024111844,886
"887",33.4306160592188,887
"888",36.2577555416185,888
"889",47.096827440692,889
"890",27.9616445446624,890
"891",18.5658940743307,891
"892",8.12813172025797,892
"893",20.7171885098773,893
"894",21.7741729704244,894
"895",4.21261550602826,895
"896",2.63953084272422,896
"897",20.2455154108907,897
"898",26.4855215788689,898
"899",11.3687317101168,899
"900",20.8849344809384,900
"901",11.3173519201671,901
"902",0.826278106070328,902
"903",6.3257340046256,903
"904",4.51443575424512,904
"905",2.06487550266846,905
"906",14.0514962588822,906
"907",14.4718145638303,907
"908",7.70171043034308,908
"909",6.64129227907787,909
"910",8.08610307040539,910
"911",26.1924734610345,911
"912",15.3822086646839,912
"913",27.7157874828533,913
"914",22.1821144497829,914
"915",9.65157670929544,915
"916",11.6088389745962,916
"917",15.322419760428,917
"918",24.7473738922931,918
"919",31.8839687533306,919
"920",11.3577208059165,920
"921",16.0761507867449,921
"922",21.2557459777445,922
"923",24.144924700722,923
"924",18.1275410263626,924
"925",14.0015498358814,925
"926",8.30242808701919,926
"927",27.6247174416401,927
"928",30.1580305482766,928
"929",29.7894294292477,929
"930",23.9901691396373,930
"931",18.9507329601459,931
"932",8.72690010492698,932
"933",24.3588812274353,933
"934",26.0335710692807,934
"935",16.7530687311959,935
"936",17.3819345881368,936
"937",18.0844957005719,937
"938",44.3986101334382,938
"939",8.8854992303308,939
"940",-0.417714178428776,940
"941",22.3458409820753,941
"942",35.0524904092561,942
"943",22.4717690075045,943
"944",33.3416997511455,944
"945",25.4221022834349,945
"946",30.7504957853891,946
"947",22.6068852025863,947
"948",32.4435973016432,948
"949",29.7306772366388,949
"950",28.3266823535919,950
"951",30.4421017966036,951
"952",13.5354464598563,952
"953",23.3073850077588,953
"954",24.4481533806447,954
"955",1.99084791015583,955
"956",30.8471601592641,956
"957",27.6312358488915,957
"958",30.0796993810104,958
"959",26.5296806743462,959
"960",21.2307474915488,960
"961",31.9980846243375,961
"962",31.5672016338325,962
"963",18.7988836456049,963
"964",8.63437720212349,964
"965",-6.20204954582567,965
"966",11.2498696949743,966
"967",36.0161959396086,967
"968",10.1323544185975,968
"969",13.8416751250419,969
"970",14.9127842044481,970
"971",38.4765440395734,971
"972",11.428457431063,972
"973",17.1398504113164,973
"974",26.5702526510723,974
"975",10.4451259890663,975
"976",34.4971249725046,976
"977",23.5896905725596,977
"978",21.6416325186174,978
"979",28.7401638451725,979
"980",37.3373930270306,980
"981",38.2256031215973,981
"982",29.9940236061035,982
"983",33.2083978625448,983
"984",32.7305145500752,984
"985",37.0868243412388,985
"986",24.80146133322,986
"987",36.4343703557037,987
"988",44.4268096374779,988
"989",43.2741468284813,989
"990",28.2001674790678,990
"991",14.5106533893579,991
"992",18.7612952359298,992
"993",22.0056545565273,993
"994",19.3510602267392,994
"995",8.12645560141254,995
"996",13.1835434572142,996
"997",18.6927117965973,997
"998",16.473693237404,998
"999",15.7794433070897,999
"1000",11.6740785442462,1000
"1001",16.4379639219939,1001
"1002",20.9744855105228,1002
"1003",24.8939916564609,1003
"1004",25.5012381218942,1004
"1005",-7.85801785745839,1005
"1006",2.30775140449165,1006
"1007",14.627562319007,1007
"1008",19.1994926213797,1008
"1009",17.6489350599254,1009
"1010",15.6189478543875,1010
"1011",20.2965132169126,1011
"1012",19.4788132348729,1012
"1013",7.79038777439964,1013
"1014",20.0658917900703,1014
"1015",9.02437541213797,1015
"1016",29.556882843244,1016
"1017",36.6992720227669,1017
"1018",15.9786218370069,1018
"1019",12.1378459888148,1019
"1020",8.18160576124166,1020
"1021",15.1948319447574,1021
"1022",32.5178496114796,1022
"1023",13.3937759814568,1023
"1024",4.83025641721075,1024
"1025",20.1174366711099,1025
"1026",40.2735373952158,1026
"1027",23.8280087169657,1027
"1028",20.1033597093977,1028
"1029",25.6421593666817,1029
"1030",14.0901920977903,1030
"1031",6.87936793195853,1031
"1032",15.2016920055948,1032
"1033",18.3304426698688,1033
"1034",23.9208761312593,1034
"1035",16.1573585710898,1035
"1036",29.9323630273735,1036
"1037",28.9126878230922,1037
"1038",18.9035128262081,1038
"1039",18.0887002740222,1039
"1040",7.4572812310475,1040
"1041",34.1737386461071,1041
"1042",30.2267945717573,1042
"1043",15.204524202329,1043
"1044",28.778829756826,1044
"1045",13.7066863998357,1045
"1046",22.5774188429441,1046
"1047",35.937275587934,1047
"1048",38.8532333139885,1048
"1049",30.6542796566111,1049
"1050",16.0780760451827,1050
"1051",32.7358993354946,1051
"1052",8.02568767615846,1052
"1053",18.8568252971243,1053
"1054",20.7022413753944,1054
"1055",17.6832547837644,1055
"1056",16.0496125501452,1056
"1057",19.0262974447089,1057
"1058",25.1371468919066,1058
"1059",27.5491310116117,1059
"1060",14.8602241687374,1060
"1061",25.7518283802964,1061
"1062",16.7251809263333,1062
"1063",25.3581530804198,1063
"1064",20.5902539067399,1064
"1065",5.94406885813762,1065
"1066",15.8928234172196,1066
"1067",16.2461671127964,1067
"1068",26.1473860491401,1068
"1069",20.3008237201684,1069
"1070",33.8786237485567,1070
